name,dataset,version,country,x,y,fld_prop,nonfld_prop,null_prop,window_a,window_b,mask,split
g3_00019_1,ftw,1.0.0,corsica,9.43026084,41.974192259999995,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g3_00019_1.tif,ftw/corsica/s2_images/window_b/g3_00019_1.tif,ftw/corsica/label_masks/semantic_3class/g3_00019_1.tif,train
g3_00022_17,ftw,1.0.0,corsica,9.416432025,41.946534629999995,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g3_00022_17.tif,ftw/corsica/s2_images/window_b/g3_00022_17.tif,ftw/corsica/label_masks/semantic_3class/g3_00022_17.tif,train
g3_00024_16,ftw,1.0.0,corsica,9.416432025,41.93275085999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g3_00024_16.tif,ftw/corsica/s2_images/window_b/g3_00024_16.tif,ftw/corsica/label_masks/semantic_3class/g3_00024_16.tif,train
g3_00026_15,ftw,1.0.0,corsica,9.416432025,41.91896709,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g3_00026_15.tif,ftw/corsica/s2_images/window_b/g3_00026_15.tif,ftw/corsica/label_masks/semantic_3class/g3_00026_15.tif,train
g3_00028_13,ftw,1.0.0,corsica,9.40260321,41.90518331999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g3_00028_13.tif,ftw/corsica/s2_images/window_b/g3_00028_13.tif,ftw/corsica/label_masks/semantic_3class/g3_00028_13.tif,train
g3_00028_14,ftw,1.0.0,corsica,9.416432025,41.90518331999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g3_00028_14.tif,ftw/corsica/s2_images/window_b/g3_00028_14.tif,ftw/corsica/label_masks/semantic_3class/g3_00028_14.tif,train
g3_00030_12,ftw,1.0.0,corsica,9.40260321,41.89139955,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g3_00030_12.tif,ftw/corsica/s2_images/window_b/g3_00030_12.tif,ftw/corsica/label_masks/semantic_3class/g3_00030_12.tif,train
g3_00032_11,ftw,1.0.0,corsica,9.40260321,41.877570735,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g3_00032_11.tif,ftw/corsica/s2_images/window_b/g3_00032_11.tif,ftw/corsica/label_masks/semantic_3class/g3_00032_11.tif,validate
g3_00038_8,ftw,1.0.0,corsica,9.40260321,41.83617438,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g3_00038_8.tif,ftw/corsica/s2_images/window_b/g3_00038_8.tif,ftw/corsica/label_masks/semantic_3class/g3_00038_8.tif,train
g3_00040_7,ftw,1.0.0,corsica,9.40260321,41.82239061,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g3_00040_7.tif,ftw/corsica/s2_images/window_b/g3_00040_7.tif,ftw/corsica/label_masks/semantic_3class/g3_00040_7.tif,train
g3_00042_6,ftw,1.0.0,corsica,9.40260321,41.80860684,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g3_00042_6.tif,ftw/corsica/s2_images/window_b/g3_00042_6.tif,ftw/corsica/label_masks/semantic_3class/g3_00042_6.tif,train
g3_00044_5,ftw,1.0.0,corsica,9.40260321,41.794778025,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g3_00044_5.tif,ftw/corsica/s2_images/window_b/g3_00044_5.tif,ftw/corsica/label_masks/semantic_3class/g3_00044_5.tif,train
g3_00050_2,ftw,1.0.0,corsica,9.40260321,41.75338167,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g3_00050_2.tif,ftw/corsica/s2_images/window_b/g3_00050_2.tif,ftw/corsica/label_masks/semantic_3class/g3_00050_2.tif,train
g3_00052_1,ftw,1.0.0,corsica,9.40260321,41.73959789999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g3_00052_1.tif,ftw/corsica/s2_images/window_b/g3_00052_1.tif,ftw/corsica/label_masks/semantic_3class/g3_00052_1.tif,train
g5_00005_14,ftw,1.0.0,corsica,9.54981027,42.429146759999995,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g5_00005_14.tif,ftw/corsica/s2_images/window_b/g5_00005_14.tif,ftw/corsica/label_masks/semantic_3class/g5_00005_14.tif,test
g5_00011_10,ftw,1.0.0,corsica,9.535981455,42.38779544999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g5_00011_10.tif,ftw/corsica/s2_images/window_b/g5_00011_10.tif,ftw/corsica/label_masks/semantic_3class/g5_00011_10.tif,train
g5_00019_7,ftw,1.0.0,corsica,9.54981027,42.33257027999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g5_00019_7.tif,ftw/corsica/s2_images/window_b/g5_00019_7.tif,ftw/corsica/label_masks/semantic_3class/g5_00019_7.tif,train
g6_00017_9,ftw,1.0.0,corsica,9.116432325,42.731759069999995,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00017_9.tif,ftw/corsica/s2_images/window_b/g6_00017_9.tif,ftw/corsica/label_masks/semantic_3class/g6_00017_9.tif,train
g6_00019_6,ftw,1.0.0,corsica,9.08881974,42.717930255000006,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00019_6.tif,ftw/corsica/s2_images/window_b/g6_00019_6.tif,ftw/corsica/label_masks/semantic_3class/g6_00019_6.tif,train
g6_00021_4,ftw,1.0.0,corsica,9.07503597,42.704146485,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00021_4.tif,ftw/corsica/s2_images/window_b/g6_00021_4.tif,ftw/corsica/label_masks/semantic_3class/g6_00021_4.tif,train
g6_00023_2,ftw,1.0.0,corsica,9.0612522,42.69031767,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00023_2.tif,ftw/corsica/s2_images/window_b/g6_00023_2.tif,ftw/corsica/label_masks/semantic_3class/g6_00023_2.tif,test
g6_00026_18,ftw,1.0.0,corsica,9.04746843,42.66275012999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00026_18.tif,ftw/corsica/s2_images/window_b/g6_00026_18.tif,ftw/corsica/label_masks/semantic_3class/g6_00026_18.tif,train
g6_00028_14,ftw,1.0.0,corsica,9.00602703,42.64896636,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00028_14.tif,ftw/corsica/s2_images/window_b/g6_00028_14.tif,ftw/corsica/label_masks/semantic_3class/g6_00028_14.tif,train
g6_00030_4,ftw,1.0.0,corsica,8.881883010000001,42.63518258999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00030_4.tif,ftw/corsica/s2_images/window_b/g6_00030_4.tif,ftw/corsica/label_masks/semantic_3class/g6_00030_4.tif,train
g6_00030_5,ftw,1.0.0,corsica,8.89566678,42.63518258999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00030_5.tif,ftw/corsica/s2_images/window_b/g6_00030_5.tif,ftw/corsica/label_masks/semantic_3class/g6_00030_5.tif,train
g6_00030_6,ftw,1.0.0,corsica,8.90945055,42.63518258999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00030_6.tif,ftw/corsica/s2_images/window_b/g6_00030_6.tif,ftw/corsica/label_masks/semantic_3class/g6_00030_6.tif,test
g6_00030_7,ftw,1.0.0,corsica,8.92323432,42.63518258999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00030_7.tif,ftw/corsica/s2_images/window_b/g6_00030_7.tif,ftw/corsica/label_masks/semantic_3class/g6_00030_7.tif,test
g6_00033_15,ftw,1.0.0,corsica,8.7990903,42.60752495999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00033_15.tif,ftw/corsica/s2_images/window_b/g6_00033_15.tif,ftw/corsica/label_masks/semantic_3class/g6_00033_15.tif,validate
g6_00033_16,ftw,1.0.0,corsica,8.81287407,42.60752495999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00033_16.tif,ftw/corsica/s2_images/window_b/g6_00033_16.tif,ftw/corsica/label_masks/semantic_3class/g6_00033_16.tif,validate
g6_00033_17,ftw,1.0.0,corsica,8.82665784,42.60752495999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00033_17.tif,ftw/corsica/s2_images/window_b/g6_00033_17.tif,ftw/corsica/label_masks/semantic_3class/g6_00033_17.tif,train
g6_00035_14,ftw,1.0.0,corsica,8.7990903,42.59374119,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00035_14.tif,ftw/corsica/s2_images/window_b/g6_00035_14.tif,ftw/corsica/label_masks/semantic_3class/g6_00035_14.tif,train
g6_00037_13,ftw,1.0.0,corsica,8.7990903,42.57995741999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00037_13.tif,ftw/corsica/s2_images/window_b/g6_00037_13.tif,ftw/corsica/label_masks/semantic_3class/g6_00037_13.tif,train
g6_00037_7,ftw,1.0.0,corsica,8.71629759,42.57995741999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00037_7.tif,ftw/corsica/s2_images/window_b/g6_00037_7.tif,ftw/corsica/label_masks/semantic_3class/g6_00037_7.tif,train
g6_00037_8,ftw,1.0.0,corsica,8.73008136,42.57995741999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00037_8.tif,ftw/corsica/s2_images/window_b/g6_00037_8.tif,ftw/corsica/label_masks/semantic_3class/g6_00037_8.tif,train
g6_00039_11,ftw,1.0.0,corsica,8.78530653,42.56617365,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00039_11.tif,ftw/corsica/s2_images/window_b/g6_00039_11.tif,ftw/corsica/label_masks/semantic_3class/g6_00039_11.tif,train
g6_00039_5,ftw,1.0.0,corsica,8.70251382,42.56617365,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00039_5.tif,ftw/corsica/s2_images/window_b/g6_00039_5.tif,ftw/corsica/label_masks/semantic_3class/g6_00039_5.tif,train
g6_00039_9,ftw,1.0.0,corsica,8.7576489,42.56617365,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00039_9.tif,ftw/corsica/s2_images/window_b/g6_00039_9.tif,ftw/corsica/label_masks/semantic_3class/g6_00039_9.tif,train
g6_00044_17,ftw,1.0.0,corsica,8.66107242,42.52473224999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00044_17.tif,ftw/corsica/s2_images/window_b/g6_00044_17.tif,ftw/corsica/label_masks/semantic_3class/g6_00044_17.tif,train
g6_00045_0,ftw,1.0.0,corsica,8.674901235,42.52473224999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00045_0.tif,ftw/corsica/s2_images/window_b/g6_00045_0.tif,ftw/corsica/label_masks/semantic_3class/g6_00045_0.tif,train
g6_00045_1,ftw,1.0.0,corsica,8.68873005,42.52473224999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00045_1.tif,ftw/corsica/s2_images/window_b/g6_00045_1.tif,ftw/corsica/label_masks/semantic_3class/g6_00045_1.tif,train
g6_00046_16,ftw,1.0.0,corsica,8.66107242,42.51094848,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00046_16.tif,ftw/corsica/s2_images/window_b/g6_00046_16.tif,ftw/corsica/label_masks/semantic_3class/g6_00046_16.tif,train
g6_00048_15,ftw,1.0.0,corsica,8.66107242,42.49716470999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00048_15.tif,ftw/corsica/s2_images/window_b/g6_00048_15.tif,ftw/corsica/label_masks/semantic_3class/g6_00048_15.tif,train
g7_00004_15,ftw,1.0.0,corsica,9.338639309999998,42.78770495999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00004_15.tif,ftw/corsica/s2_images/window_b/g7_00004_15.tif,ftw/corsica/label_masks/semantic_3class/g7_00004_15.tif,train
g7_00005_9,ftw,1.0.0,corsica,9.49044096,42.78770495999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00005_9.tif,ftw/corsica/s2_images/window_b/g7_00005_9.tif,ftw/corsica/label_masks/semantic_3class/g7_00005_9.tif,train
g7_00007_8,ftw,1.0.0,corsica,9.47665719,42.77392119,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00007_8.tif,ftw/corsica/s2_images/window_b/g7_00007_8.tif,ftw/corsica/label_masks/semantic_3class/g7_00007_8.tif,train
g7_00010_15,ftw,1.0.0,corsica,9.338639309999998,42.746308605,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00010_15.tif,ftw/corsica/s2_images/window_b/g7_00010_15.tif,ftw/corsica/label_masks/semantic_3class/g7_00010_15.tif,train
g7_00012_6,ftw,1.0.0,corsica,9.20071152,42.73247979,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00012_6.tif,ftw/corsica/s2_images/window_b/g7_00012_6.tif,ftw/corsica/label_masks/semantic_3class/g7_00012_6.tif,train
g7_00012_7,ftw,1.0.0,corsica,9.21449529,42.73247979,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00012_7.tif,ftw/corsica/s2_images/window_b/g7_00012_7.tif,ftw/corsica/label_masks/semantic_3class/g7_00012_7.tif,train
g7_00012_8,ftw,1.0.0,corsica,9.22827906,42.73247979,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00012_8.tif,ftw/corsica/s2_images/window_b/g7_00012_8.tif,ftw/corsica/label_masks/semantic_3class/g7_00012_8.tif,train
g7_00013_7,ftw,1.0.0,corsica,9.46287342,42.73247979,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00013_7.tif,ftw/corsica/s2_images/window_b/g7_00013_7.tif,ftw/corsica/label_masks/semantic_3class/g7_00013_7.tif,train
g7_00014_10,ftw,1.0.0,corsica,9.2558466,42.71869602,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00014_10.tif,ftw/corsica/s2_images/window_b/g7_00014_10.tif,ftw/corsica/label_masks/semantic_3class/g7_00014_10.tif,train
g7_00014_15,ftw,1.0.0,corsica,9.32485554,42.71869602,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00014_15.tif,ftw/corsica/s2_images/window_b/g7_00014_15.tif,ftw/corsica/label_masks/semantic_3class/g7_00014_15.tif,train
g7_00015_7,ftw,1.0.0,corsica,9.46287342,42.71869602,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00015_7.tif,ftw/corsica/s2_images/window_b/g7_00015_7.tif,ftw/corsica/label_masks/semantic_3class/g7_00015_7.tif,train
g7_00016_11,ftw,1.0.0,corsica,9.269675415,42.70491224999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00016_11.tif,ftw/corsica/s2_images/window_b/g7_00016_11.tif,ftw/corsica/label_masks/semantic_3class/g7_00016_11.tif,train
g7_00017_7,ftw,1.0.0,corsica,9.46287342,42.70491224999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00017_7.tif,ftw/corsica/s2_images/window_b/g7_00017_7.tif,ftw/corsica/label_masks/semantic_3class/g7_00017_7.tif,train
g7_00018_12,ftw,1.0.0,corsica,9.28350423,42.69112848,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00018_12.tif,ftw/corsica/s2_images/window_b/g7_00018_12.tif,ftw/corsica/label_masks/semantic_3class/g7_00018_12.tif,train
g7_00025_7,ftw,1.0.0,corsica,9.46287342,42.649732125,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00025_7.tif,ftw/corsica/s2_images/window_b/g7_00025_7.tif,ftw/corsica/label_masks/semantic_3class/g7_00025_7.tif,test
g7_00027_8,ftw,1.0.0,corsica,9.47665719,42.63590331,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00027_8.tif,ftw/corsica/s2_images/window_b/g7_00027_8.tif,ftw/corsica/label_masks/semantic_3class/g7_00027_8.tif,train
g7_00027_7,ftw,1.0.0,corsica,9.46287342,42.63590331,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00027_7.tif,ftw/corsica/s2_images/window_b/g7_00027_7.tif,ftw/corsica/label_masks/semantic_3class/g7_00027_7.tif,test
g7_00031_8,ftw,1.0.0,corsica,9.47665719,42.60833577,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00031_8.tif,ftw/corsica/s2_images/window_b/g7_00031_8.tif,ftw/corsica/label_masks/semantic_3class/g7_00031_8.tif,validate
g7_00031_9,ftw,1.0.0,corsica,9.49044096,42.60833577,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00031_9.tif,ftw/corsica/s2_images/window_b/g7_00031_9.tif,ftw/corsica/label_masks/semantic_3class/g7_00031_9.tif,validate
g7_00033_9,ftw,1.0.0,corsica,9.49044096,42.594552,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00033_9.tif,ftw/corsica/s2_images/window_b/g7_00033_9.tif,ftw/corsica/label_masks/semantic_3class/g7_00033_9.tif,validate
g7_00035_10,ftw,1.0.0,corsica,9.50422473,42.58076823,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00035_10.tif,ftw/corsica/s2_images/window_b/g7_00035_10.tif,ftw/corsica/label_masks/semantic_3class/g7_00035_10.tif,train
g7_00035_9,ftw,1.0.0,corsica,9.49044096,42.58076823,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00035_9.tif,ftw/corsica/s2_images/window_b/g7_00035_9.tif,ftw/corsica/label_masks/semantic_3class/g7_00035_9.tif,train
g7_00037_12,ftw,1.0.0,corsica,9.531837315,42.566939415,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00037_12.tif,ftw/corsica/s2_images/window_b/g7_00037_12.tif,ftw/corsica/label_masks/semantic_3class/g7_00037_12.tif,train
g7_00045_12,ftw,1.0.0,corsica,9.531837315,42.51175928999999,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00045_12.tif,ftw/corsica/s2_images/window_b/g7_00045_12.tif,ftw/corsica/label_masks/semantic_3class/g7_00045_12.tif,train
g7_00047_12,ftw,1.0.0,corsica,9.531837315,42.49797552,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00047_12.tif,ftw/corsica/s2_images/window_b/g7_00047_12.tif,ftw/corsica/label_masks/semantic_3class/g7_00047_12.tif,train
g7_00051_12,ftw,1.0.0,corsica,9.531837315,42.47031789,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00051_12.tif,ftw/corsica/s2_images/window_b/g7_00051_12.tif,ftw/corsica/label_masks/semantic_3class/g7_00051_12.tif,train
g7_00053_13,ftw,1.0.0,corsica,9.54566613,42.45653412,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g7_00053_13.tif,ftw/corsica/s2_images/window_b/g7_00053_13.tif,ftw/corsica/label_masks/semantic_3class/g7_00053_13.tif,test
g22_00056_4,ftw,1.0.0,denmark,9.88035048,57.05674474500001,0.0,1.0,0.0,ftw/denmark/s2_images/window_a/g22_00056_4.tif,ftw/denmark/s2_images/window_b/g22_00056_4.tif,ftw/denmark/label_masks/semantic_3class/g22_00056_4.tif,train
g22_00059_5,ftw,1.0.0,denmark,10.10107098,57.04291592999999,0.0,1.0,0.0,ftw/denmark/s2_images/window_a/g22_00059_5.tif,ftw/denmark/s2_images/window_b/g22_00059_5.tif,ftw/denmark/label_masks/semantic_3class/g22_00059_5.tif,train
g22_00068_13,ftw,1.0.0,denmark,10.308052755,56.98778084999999,0.0,1.0,0.0,ftw/denmark/s2_images/window_a/g22_00068_13.tif,ftw/denmark/s2_images/window_b/g22_00068_13.tif,ftw/denmark/label_masks/semantic_3class/g22_00068_13.tif,train
g22_00068_14,ftw,1.0.0,denmark,10.32188157,56.98778084999999,0.0,1.0,0.0,ftw/denmark/s2_images/window_a/g22_00068_14.tif,ftw/denmark/s2_images/window_b/g22_00068_14.tif,ftw/denmark/label_masks/semantic_3class/g22_00068_14.tif,train
g22_00070_16,ftw,1.0.0,denmark,10.308052755,56.973952035,0.0,1.0,0.0,ftw/denmark/s2_images/window_a/g22_00070_16.tif,ftw/denmark/s2_images/window_b/g22_00070_16.tif,ftw/denmark/label_masks/semantic_3class/g22_00070_16.tif,test
g22_00075_2,ftw,1.0.0,denmark,10.294268985,56.94633945,0.0,1.0,0.0,ftw/denmark/s2_images/window_a/g22_00075_2.tif,ftw/denmark/s2_images/window_b/g22_00075_2.tif,ftw/denmark/label_masks/semantic_3class/g22_00075_2.tif,train
g22_00077_4,ftw,1.0.0,denmark,10.28044017,56.93255567999999,0.0,1.0,0.0,ftw/denmark/s2_images/window_a/g22_00077_4.tif,ftw/denmark/s2_images/window_b/g22_00077_4.tif,ftw/denmark/label_masks/semantic_3class/g22_00077_4.tif,test
g22_00079_7,ftw,1.0.0,denmark,10.28044017,56.91877191,0.0,1.0,0.0,ftw/denmark/s2_images/window_a/g22_00079_7.tif,ftw/denmark/s2_images/window_b/g22_00079_7.tif,ftw/denmark/label_masks/semantic_3class/g22_00079_7.tif,test
g77_00002_10,ftw,1.0.0,austria,13.37449113,48.60292437,0.0,1.0,0.0,ftw/austria/s2_images/window_a/g77_00002_10.tif,ftw/austria/s2_images/window_b/g77_00002_10.tif,ftw/austria/label_masks/semantic_3class/g77_00002_10.tif,test
g77_00002_11,ftw,1.0.0,austria,13.3882749,48.60292437,0.0,1.0,0.0,ftw/austria/s2_images/window_a/g77_00002_11.tif,ftw/austria/s2_images/window_b/g77_00002_11.tif,ftw/austria/label_masks/semantic_3class/g77_00002_11.tif,train
g77_00002_12,ftw,1.0.0,austria,13.40205867,48.60292437,0.0,1.0,0.0,ftw/austria/s2_images/window_a/g77_00002_12.tif,ftw/austria/s2_images/window_b/g77_00002_12.tif,ftw/austria/label_masks/semantic_3class/g77_00002_12.tif,train
g77_00002_13,ftw,1.0.0,austria,13.41584244,48.60292437,0.0,1.0,0.0,ftw/austria/s2_images/window_a/g77_00002_13.tif,ftw/austria/s2_images/window_b/g77_00002_13.tif,ftw/austria/label_masks/semantic_3class/g77_00002_13.tif,train
g77_00002_14,ftw,1.0.0,austria,13.429671255000002,48.60292437,0.0,1.0,0.0,ftw/austria/s2_images/window_a/g77_00002_14.tif,ftw/austria/s2_images/window_b/g77_00002_14.tif,ftw/austria/label_masks/semantic_3class/g77_00002_14.tif,train
g77_00002_15,ftw,1.0.0,austria,13.44350007,48.60292437,0.0,1.0,0.0,ftw/austria/s2_images/window_a/g77_00002_15.tif,ftw/austria/s2_images/window_b/g77_00002_15.tif,ftw/austria/label_masks/semantic_3class/g77_00002_15.tif,train
g77_00002_16,ftw,1.0.0,austria,13.45728384,48.60292437,0.0,1.0,0.0,ftw/austria/s2_images/window_a/g77_00002_16.tif,ftw/austria/s2_images/window_b/g77_00002_16.tif,ftw/austria/label_masks/semantic_3class/g77_00002_16.tif,train
g77_00002_17,ftw,1.0.0,austria,13.47106761,48.60292437,0.0,1.0,0.0,ftw/austria/s2_images/window_a/g77_00002_17.tif,ftw/austria/s2_images/window_b/g77_00002_17.tif,ftw/austria/label_masks/semantic_3class/g77_00002_17.tif,train
g77_00002_18,ftw,1.0.0,austria,13.48485138,48.60292437,0.0,1.0,0.0,ftw/austria/s2_images/window_a/g77_00002_18.tif,ftw/austria/s2_images/window_b/g77_00002_18.tif,ftw/austria/label_masks/semantic_3class/g77_00002_18.tif,train
g77_00002_2,ftw,1.0.0,austria,13.264085835,48.60292437,0.0,1.0,0.0,ftw/austria/s2_images/window_a/g77_00002_2.tif,ftw/austria/s2_images/window_b/g77_00002_2.tif,ftw/austria/label_masks/semantic_3class/g77_00002_2.tif,train
g77_00002_3,ftw,1.0.0,austria,13.27791465,48.60292437,0.0,1.0,0.0,ftw/austria/s2_images/window_a/g77_00002_3.tif,ftw/austria/s2_images/window_b/g77_00002_3.tif,ftw/austria/label_masks/semantic_3class/g77_00002_3.tif,train
g77_00002_4,ftw,1.0.0,austria,13.29169842,48.60292437,0.0,1.0,0.0,ftw/austria/s2_images/window_a/g77_00002_4.tif,ftw/austria/s2_images/window_b/g77_00002_4.tif,ftw/austria/label_masks/semantic_3class/g77_00002_4.tif,train
g77_00002_5,ftw,1.0.0,austria,13.30548219,48.60292437,0.0,1.0,0.0,ftw/austria/s2_images/window_a/g77_00002_5.tif,ftw/austria/s2_images/window_b/g77_00002_5.tif,ftw/austria/label_masks/semantic_3class/g77_00002_5.tif,train
g77_00002_6,ftw,1.0.0,austria,13.31926596,48.60292437,0.0,1.0,0.0,ftw/austria/s2_images/window_a/g77_00002_6.tif,ftw/austria/s2_images/window_b/g77_00002_6.tif,ftw/austria/label_masks/semantic_3class/g77_00002_6.tif,train
g77_00002_7,ftw,1.0.0,austria,13.33304973,48.60292437,0.0,1.0,0.0,ftw/austria/s2_images/window_a/g77_00002_7.tif,ftw/austria/s2_images/window_b/g77_00002_7.tif,ftw/austria/label_masks/semantic_3class/g77_00002_7.tif,train
