name,dataset,version,country,x,y,fld_prop,nonfld_prop,null_prop,window_a,window_b,mask,split
g14-1_00047_10,ftw,1.0.0,finland,22.6197972,61.11101997,0.281158447265625,0.718841552734375,0.0,ftw/finland/s2_images/window_a/g14-1_00047_10.tif,ftw/finland/s2_images/window_b/g14-1_00047_10.tif,ftw/finland/label_masks/semantic_3class/g14-1_00047_10.tif,train
g16_00065_10,ftw,1.0.0,netherlands,5.655534885,51.62373216,0.5496978759765625,0.4503021240234375,0.0,ftw/netherlands/s2_images/window_a/g16_00065_10.tif,ftw/netherlands/s2_images/window_b/g16_00065_10.tif,ftw/netherlands/label_masks/semantic_3class/g16_00065_10.tif,train
g19_00004_8,ftw,1.0.0,latvia,26.646955335,56.38174542,0.3328857421875,0.6671142578125,0.0,ftw/latvia/s2_images/window_a/g19_00004_8.tif,ftw/latvia/s2_images/window_b/g19_00004_8.tif,ftw/latvia/label_masks/semantic_3class/g19_00004_8.tif,train
NG1414849,mappingafrica,v2.0.0,NG,6.5465,9.9125,0.1740074936224489,0.8259925063775511,0.0,mappingafrica-256/images/NG1414849_2020-02.tif,,mappingafrica-256/labels/NG1414849_13223_2020-02.tif,train
NG1636934,mappingafrica,v2.0.0,NG,9.0915,9.3525,0.4770806760204081,0.522919323979592,0.0,mappingafrica-256/images/NG1636934_2017-02.tif,,mappingafrica-256/labels/NG1636934_4497_2017-02.tif,train
MW0105023,mappingafrica,v2.0.0,MW,33.4865,-11.7525,0.7348732461734694,0.2651267538265306,0.0,mappingafrica-256/images/MW0105023_2017-08.tif,,mappingafrica-256/labels/MW0105023_15142_2017-08.tif,train
KE1324482,mappingafrica,v2.0.0,KE,38.4815,-0.8325,0.4097576530612244,0.5902423469387756,0.0,mappingafrica-256/images/KE1324482_2023-07.tif,,mappingafrica-256/labels/KE1324482_36889_2023-07.tif,validate
SN0413560,mappingafrica,v2.0.0,SN,-15.5585,13.9375,0.6468630420918368,0.3531369579081632,0.0,mappingafrica-256/images/SN0413560_2019-02.tif,,mappingafrica-256/labels/SN0413560_18404_2019-02.tif,train
AO2445205,mappingafrica,v2.0.0,AO,15.8815,-13.3275,0.7753308354591837,0.2246691645408163,0.0,mappingafrica-256/images/AO2445205_2022-11.tif,,mappingafrica-256/labels/AO2445205_34603_2022-11.tif,train
g10_00164_9,ftw,1.0.0,estonia,25.002227249999997,58.31669844,0.0,1.0,0.0,ftw/estonia/s2_images/window_a/g10_00164_9.tif,ftw/estonia/s2_images/window_b/g10_00164_9.tif,ftw/estonia/label_masks/semantic_3class/g10_00164_9.tif,train
g10_00134_3,ftw,1.0.0,estonia,25.623172575,58.44084246,0.064666748046875,0.935333251953125,0.0,ftw/estonia/s2_images/window_a/g10_00134_3.tif,ftw/estonia/s2_images/window_b/g10_00134_3.tif,ftw/estonia/label_masks/semantic_3class/g10_00134_3.tif,train
NG0374038,mappingafrica,v2.0.0,NG,8.3415,12.4225,0.755500637755102,0.244499362244898,0.0,mappingafrica-256/images/NG0374038_2022-08.tif,,mappingafrica-256/labels/NG0374038_16222_2022-08.tif,train
ET0566794,mappingafrica,v2.0.0,ET,38.5215,11.8975,0.1704400510204081,0.829559948979592,0.0,mappingafrica-256/images/ET0566794_2022-05.tif,,mappingafrica-256/labels/ET0566794_36280_2022-05.tif,train
g14-2_00094_0,ftw,1.0.0,croatia,18.26872047,45.17842329,0.7294769287109375,0.2705230712890625,0.0,ftw/croatia/s2_images/window_a/g14-2_00094_0.tif,ftw/croatia/s2_images/window_b/g14-2_00094_0.tif,ftw/croatia/label_masks/semantic_3class/g14-2_00094_0.tif,train
ML3493903,mappingafrica,v2.0.0,ML,-7.6885,13.9125,0.8595145089285714,0.1404854910714286,0.0,mappingafrica-256/images/ML3493903_2017-02.tif,,mappingafrica-256/labels/ML3493903_40490_2017-02.tif,train
UG0156689,mappingafrica,v2.0.0,UG,30.9815,2.7175,0.7299107142857143,0.2700892857142857,0.0,mappingafrica-256/images/UG0156689_2021-10.tif,,mappingafrica-256/labels/UG0156689_25957_2021-10.tif,train
g10_00013_12,ftw,1.0.0,estonia,25.44375834,58.89615732,0.7931671142578125,0.2068328857421875,0.0,ftw/estonia/s2_images/window_a/g10_00013_12.tif,ftw/estonia/s2_images/window_b/g10_00013_12.tif,ftw/estonia/label_masks/semantic_3class/g10_00013_12.tif,train
KE0908926,mappingafrica,v2.0.0,KE,34.5265,0.647500000000008,0.0530333227040816,0.9469666772959184,0.0,mappingafrica-256/images/KE0908926_2019-02.tif,,mappingafrica-256/labels/KE0908926_36763_2019-02.tif,train
g15-1_00073_10,ftw,1.0.0,finland,23.249075849999997,62.50083839999999,0.0,1.0,0.0,ftw/finland/s2_images/window_a/g15-1_00073_10.tif,ftw/finland/s2_images/window_b/g15-1_00073_10.tif,ftw/finland/label_masks/semantic_3class/g15-1_00073_10.tif,validate
g6_00052_11,ftw,1.0.0,denmark,9.21818898,55.54643093999999,0.62689208984375,0.37310791015625,0.0,ftw/denmark/s2_images/window_a/g6_00052_11.tif,ftw/denmark/s2_images/window_b/g6_00052_11.tif,ftw/denmark/label_masks/semantic_3class/g6_00052_11.tif,train
TZ1789453,mappingafrica,v2.0.0,TZ,33.2315,-6.8825,0.0312300701530612,0.9687699298469388,0.0,mappingafrica-256/images/TZ1789453_2022-07.tif,,mappingafrica-256/labels/TZ1789453_25794_2022-07.tif,train
g212_00070_16,ftw,1.0.0,france,2.9232403199999997,49.44778839,0.0,1.0,0.0,ftw/france/s2_images/window_a/g212_00070_16.tif,ftw/france/s2_images/window_b/g212_00070_16.tif,ftw/france/label_masks/semantic_3class/g212_00070_16.tif,train
g6_00039_11,ftw,1.0.0,denmark,8.98359462,55.61543988,0.000152587890625,0.999847412109375,0.0,ftw/denmark/s2_images/window_a/g6_00039_11.tif,ftw/denmark/s2_images/window_b/g6_00039_11.tif,ftw/denmark/label_masks/semantic_3class/g6_00039_11.tif,train
g2_00037_18,ftw,1.0.0,belgium,3.080222145,50.95481390999999,0.4920806884765625,0.5079193115234375,0.0,ftw/belgium/s2_images/window_a/g2_00037_18.tif,ftw/belgium/s2_images/window_b/g2_00037_18.tif,ftw/belgium/label_masks/semantic_3class/g2_00037_18.tif,train
g25_00057_3,ftw,1.0.0,latvia,22.98790494,56.45570931,0.66326904296875,0.33673095703125,0.0,ftw/latvia/s2_images/window_a/g25_00057_3.tif,ftw/latvia/s2_images/window_b/g25_00057_3.tif,ftw/latvia/label_masks/semantic_3class/g25_00057_3.tif,validate
g41_00014_7,ftw,1.0.0,latvia,26.57736081,57.04480782,0.677642822265625,0.322357177734375,0.0,ftw/latvia/s2_images/window_a/g41_00014_7.tif,ftw/latvia/s2_images/window_b/g41_00014_7.tif,ftw/latvia/label_masks/semantic_3class/g41_00014_7.tif,train
g21_00089_0,ftw,1.0.0,slovakia,21.632545935000003,48.57004152,0.8193206787109375,0.1806793212890625,0.0,ftw/slovakia/s2_images/window_a/g21_00089_0.tif,ftw/slovakia/s2_images/window_b/g21_00089_0.tif,ftw/slovakia/label_masks/semantic_3class/g21_00089_0.tif,train
g15-1_00079_15,ftw,1.0.0,finland,22.5729504,62.459397,0.1692962646484375,0.8307037353515625,0.0,ftw/finland/s2_images/window_a/g15-1_00079_15.tif,ftw/finland/s2_images/window_b/g15-1_00079_15.tif,ftw/finland/label_masks/semantic_3class/g15-1_00079_15.tif,validate
g6_00032_17,ftw,1.0.0,corsica,9.07503597,42.621353775,0.0,1.0,0.0,ftw/corsica/s2_images/window_a/g6_00032_17.tif,ftw/corsica/s2_images/window_b/g6_00032_17.tif,ftw/corsica/label_masks/semantic_3class/g6_00032_17.tif,train
g0_00020_3,ftw,1.0.0,luxembourg,6.240579345,49.785490755000005,0.9298858642578124,0.0701141357421875,0.0,ftw/luxembourg/s2_images/window_a/g0_00020_3.tif,ftw/luxembourg/s2_images/window_b/g0_00020_3.tif,ftw/luxembourg/label_masks/semantic_3class/g0_00020_3.tif,train
ET1938669,mappingafrica,v2.0.0,ET,36.1515,8.09250000000001,0.4672353316326531,0.5327646683673469,0.0,mappingafrica-256/images/ET1938669_2018-02.tif,,mappingafrica-256/labels/ET1938669_2515_2018-02.tif,train
g23_00069_8,ftw,1.0.0,netherlands,6.05972367,52.846118325,0.1356201171875,0.8643798828125,0.0,ftw/netherlands/s2_images/window_a/g23_00069_8.tif,ftw/netherlands/s2_images/window_b/g23_00069_8.tif,ftw/netherlands/label_masks/semantic_3class/g23_00069_8.tif,train
g15-1_00145_7,ftw,1.0.0,finland,22.766148405000003,62.15588379,0.0212249755859375,0.9787750244140624,0.0,ftw/finland/s2_images/window_a/g15-1_00145_7.tif,ftw/finland/s2_images/window_b/g15-1_00145_7.tif,ftw/finland/label_masks/semantic_3class/g15-1_00145_7.tif,train
BF0269521,mappingafrica,v2.0.0,BF,-4.0385,12.9275,0.5962013711734694,0.4037986288265306,0.0,mappingafrica-256/images/BF0269521_2017-02.tif,,mappingafrica-256/labels/BF0269521_21728_2017-02.tif,validate
g79_00044_16,ftw,1.0.0,austria,14.78403927,48.32274447,0.0123138427734375,0.9876861572265624,0.0,ftw/austria/s2_images/window_a/g79_00044_16.tif,ftw/austria/s2_images/window_b/g79_00044_16.tif,ftw/austria/label_masks/semantic_3class/g79_00044_16.tif,train
g1_0000000512-0000001024,ftw,1.0.0,portugal,-31.17186072,39.413293919999994,0.51336669921875,0.48663330078125,0.0,ftw/portugal/s2_images/window_a/g1_0000000512-0000001024.tif,ftw/portugal/s2_images/window_b/g1_0000000512-0000001024.tif,ftw/portugal/label_masks/semantic_3class/g1_0000000512-0000001024.tif,train
g83_00054_12,ftw,1.0.0,austria,17.00691993,48.229095915,0.0,1.0,0.0,ftw/austria/s2_images/window_a/g83_00054_12.tif,ftw/austria/s2_images/window_b/g83_00054_12.tif,ftw/austria/label_masks/semantic_3class/g83_00054_12.tif,train
AO3027963,mappingafrica,v2.0.0,AO,14.5115,-14.8475,0.04296875,0.95703125,0.0,mappingafrica-256/images/AO3027963_2017-08.tif,,mappingafrica-256/labels/AO3027963_2694_2017-08.tif,validate
g21_00028_15,ftw,1.0.0,slovakia,21.742951230000003,48.901167315,0.5525360107421875,0.4474639892578125,0.0,ftw/slovakia/s2_images/window_a/g21_00028_15.tif,ftw/slovakia/s2_images/window_b/g21_00028_15.tif,ftw/slovakia/label_masks/semantic_3class/g21_00028_15.tif,train
g0_0941,ftw,1.0.0,india,75.86974395,15.3504351,0.0133514404296875,0.0,0.9866485595703124,ftw/india/s2_images/window_a/g0_0941.tif,ftw/india/s2_images/window_b/g0_0941.tif,ftw/india/label_masks/semantic_3class/g0_0941.tif,train
g15-1_00109_2,ftw,1.0.0,finland,22.53159909,62.321424165,0.0,1.0,0.0,ftw/finland/s2_images/window_a/g15-1_00109_2.tif,ftw/finland/s2_images/window_b/g15-1_00109_2.tif,ftw/finland/label_masks/semantic_3class/g15-1_00109_2.tif,train
g11_00006_4,ftw,1.0.0,lithuania,23.632949340000003,55.07426924999999,0.147491455078125,0.852508544921875,0.0,ftw/lithuania/s2_images/window_a/g11_00006_4.tif,ftw/lithuania/s2_images/window_b/g11_00006_4.tif,ftw/lithuania/label_masks/semantic_3class/g11_00006_4.tif,train
g77_00044_14,ftw,1.0.0,austria,13.67800434,48.3269787,0.4413299560546875,0.5586700439453125,0.0,ftw/austria/s2_images/window_a/g77_00044_14.tif,ftw/austria/s2_images/window_b/g77_00044_14.tif,ftw/austria/label_masks/semantic_3class/g77_00044_14.tif,train
g50_00046_1,ftw,1.0.0,latvia,25.042857840000003,57.24093375,0.0,1.0,0.0,ftw/latvia/s2_images/window_a/g50_00046_1.tif,ftw/latvia/s2_images/window_b/g50_00046_1.tif,ftw/latvia/label_masks/semantic_3class/g50_00046_1.tif,train
g26_00044_13,ftw,1.0.0,latvia,23.61484125,56.52543897,0.154144287109375,0.845855712890625,0.0,ftw/latvia/s2_images/window_a/g26_00044_13.tif,ftw/latvia/s2_images/window_b/g26_00044_13.tif,ftw/latvia/label_masks/semantic_3class/g26_00044_13.tif,validate
ZM1858630,mappingafrica,v1.3.0,ZM,28.2715,-15.1375,0.1691645408163265,0.8308354591836735,0.0,mappingafrica-256/images/ZM1858630_2021-08.tif,,mappingafrica-256/labels/ZM1858630_904830_2021-08.tif,train
g14-1_00066_6,ftw,1.0.0,finland,22.90952664,61.028227259999994,0.3264007568359375,0.6735992431640625,0.0,ftw/finland/s2_images/window_a/g14-1_00066_6.tif,ftw/finland/s2_images/window_b/g14-1_00066_6.tif,ftw/finland/label_masks/semantic_3class/g14-1_00066_6.tif,train
NG0510626,mappingafrica,v2.0.0,NG,6.6665,12.1075,0.7966757015306123,0.2033242984693877,0.0,mappingafrica-256/images/NG0510626_2020-02.tif,,mappingafrica-256/labels/NG0510626_20178_2020-02.tif,train
g7_0000005632-0000006144,ftw,1.0.0,kenya,37.4125752,-0.593557965,0.0003204345703125,0.0,0.9996795654296876,ftw/kenya/s2_images/window_a/g7_0000005632-0000006144.tif,ftw/kenya/s2_images/window_b/g7_0000005632-0000006144.tif,ftw/kenya/label_masks/semantic_3class/g7_0000005632-0000006144.tif,train
CG0032367,mappingafrica,v1.3.0,CG,18.5315,3.19750000000001,0.0022321428571428,0.9977678571428572,0.0,mappingafrica-256/images/CG0032367_2022-09.tif,,mappingafrica-256/labels/CG0032367_900120_2022-09.tif,test
g14-2_00059_13,ftw,1.0.0,croatia,17.96511717,45.371621295,0.6555938720703125,0.3444061279296875,0.0,ftw/croatia/s2_images/window_a/g14-2_00059_13.tif,ftw/croatia/s2_images/window_b/g14-2_00059_13.tif,ftw/croatia/label_masks/semantic_3class/g14-2_00059_13.tif,test
g4_00041_9,ftw,1.0.0,spain,-1.76143968,42.325092809999994,0.9244842529296876,0.0755157470703125,0.0,ftw/spain/s2_images/window_a/g4_00041_9.tif,ftw/spain/s2_images/window_b/g4_00041_9.tif,ftw/spain/label_masks/semantic_3class/g4_00041_9.tif,train
GH0470874,mappingafrica,v1.3.0,GH,-2.1585,7.2925,0.2737563775510204,0.7262436224489797,0.0,mappingafrica-256/images/GH0470874_2018-12.tif,,mappingafrica-256/labels/GH0470874_902738_2018-12.tif,train
TZ0344657,mappingafrica,v2.0.0,TZ,32.9965,-2.7475,0.7416294642857143,0.2583705357142857,0.0,mappingafrica-256/images/TZ0344657_2018-08.tif,,mappingafrica-256/labels/TZ0344657_12436_2018-08.tif,test
g21_00104_2,ftw,1.0.0,slovakia,21.660158520000003,48.48724881,0.3661956787109375,0.6338043212890625,0.0,ftw/slovakia/s2_images/window_a/g21_00104_2.tif,ftw/slovakia/s2_images/window_b/g21_00104_2.tif,ftw/slovakia/label_masks/semantic_3class/g21_00104_2.tif,train
SD4236991,mappingafrica,v2.0.0,SD,35.2015,14.0925,0.5237364477040817,0.4762635522959183,0.0,mappingafrica-256/images/SD4236991_2022-03.tif,,mappingafrica-256/labels/SD4236991_6789_2022-03.tif,train
BJ0253130,mappingafrica,v2.0.0,BJ,2.3915,9.1575,0.7601442920918368,0.2398557079081632,0.0,mappingafrica-256/images/BJ0253130_2023-04.tif,,mappingafrica-256/labels/BJ0253130_26923_2023-04.tif,train
g165_00070_13,ftw,1.0.0,france,0.1518917399999999,46.635313725,0.71435546875,0.28564453125,0.0,ftw/france/s2_images/window_a/g165_00070_13.tif,ftw/france/s2_images/window_b/g165_00070_13.tif,ftw/france/label_masks/semantic_3class/g165_00070_13.tif,train
TZ0434901,mappingafrica,v1.3.0,TZ,37.0115,-3.0725,0.2253467793367347,0.7746532206632653,0.0,mappingafrica-256/images/TZ0434901_2018-12.tif,,mappingafrica-256/labels/TZ0434901_903959_2018-12.tif,train
g4_00008_12,ftw,1.0.0,spain,-1.67864697,42.57347093999999,0.5628662109375,0.4371337890625,0.0,ftw/spain/s2_images/window_a/g4_00008_12.tif,ftw/spain/s2_images/window_b/g4_00008_12.tif,ftw/spain/label_masks/semantic_3class/g4_00008_12.tif,train
SD3955561,mappingafrica,v2.0.0,SD,34.5165,14.5925,1.0,0.0,0.0,mappingafrica-256/images/SD3955561_2022-03.tif,,mappingafrica-256/labels/SD3955561_9985_2022-03.tif,train
SD5548350,mappingafrica,v2.0.0,SD,26.5215,11.6925,0.7413903061224489,0.258609693877551,0.0,mappingafrica-256/images/SD5548350_2023-03.tif,,mappingafrica-256/labels/SD5548350_37625_2023-03.tif,train
NG1501448,mappingafrica,v2.0.0,NG,5.0915,9.6925,0.2238520408163265,0.7761479591836735,0.0,mappingafrica-256/images/NG1501448_2022-04.tif,,mappingafrica-256/labels/NG1501448_15322_2022-04.tif,train
g11_00081_18,ftw,1.0.0,lithuania,23.17763448,54.75697226999999,0.335601806640625,0.664398193359375,0.0,ftw/lithuania/s2_images/window_a/g11_00081_18.tif,ftw/lithuania/s2_images/window_b/g11_00081_18.tif,ftw/lithuania/label_masks/semantic_3class/g11_00081_18.tif,train
g50_00012_17,ftw,1.0.0,latvia,24.960065129999997,57.42030294,0.2260589599609375,0.7739410400390625,0.0,ftw/latvia/s2_images/window_a/g50_00012_17.tif,ftw/latvia/s2_images/window_b/g50_00012_17.tif,ftw/latvia/label_masks/semantic_3class/g50_00012_17.tif,train
KE0827070,mappingafrica,v2.0.0,KE,34.7315,0.957500000000003,0.6983418367346939,0.3016581632653061,0.0,mappingafrica-256/images/KE0827070_2022-05.tif,,mappingafrica-256/labels/KE0827070_1112_2022-05.tif,validate
ZM1210306,mappingafrica,v2.0.0,ZM,32.2365,-13.5075,0.0912388392857142,0.9087611607142858,0.0,mappingafrica-256/images/ZM1210306_2021-01.tif,,mappingafrica-256/labels/ZM1210306_8276_2021-01.tif,train
g25_00025_9,ftw,1.0.0,latvia,23.112094005000003,56.63507849999999,0.6545867919921875,0.3454132080078125,0.0,ftw/latvia/s2_images/window_a/g25_00025_9.tif,ftw/latvia/s2_images/window_b/g25_00025_9.tif,ftw/latvia/label_masks/semantic_3class/g25_00025_9.tif,train
g16_00087_16,ftw,1.0.0,netherlands,5.296751459999999,51.48571428,0.4423675537109375,0.5576324462890625,0.0,ftw/netherlands/s2_images/window_a/g16_00087_16.tif,ftw/netherlands/s2_images/window_b/g16_00087_16.tif,ftw/netherlands/label_masks/semantic_3class/g16_00087_16.tif,train
g15-1_00152_18,ftw,1.0.0,finland,23.20772454,62.12822616,0.0344085693359375,0.9655914306640624,0.0,ftw/finland/s2_images/window_a/g15-1_00152_18.tif,ftw/finland/s2_images/window_b/g15-1_00152_18.tif,ftw/finland/label_masks/semantic_3class/g15-1_00152_18.tif,train
g8_00006_4,ftw,1.0.0,lithuania,22.72484214,56.26156535999999,0.746612548828125,0.253387451171875,0.0,ftw/lithuania/s2_images/window_a/g8_00006_4.tif,ftw/lithuania/s2_images/window_b/g8_00006_4.tif,ftw/lithuania/label_masks/semantic_3class/g8_00006_4.tif,train
g1_0000002048-0000000512,ftw,1.0.0,vietnam,106.16809203,20.816330535,0.8329925537109375,0.1670074462890625,0.0,ftw/vietnam/s2_images/window_a/g1_0000002048-0000000512.tif,ftw/vietnam/s2_images/window_b/g1_0000002048-0000000512.tif,ftw/vietnam/label_masks/semantic_3class/g1_0000002048-0000000512.tif,train
ZM2381464,mappingafrica,v2.0.0,ZM,26.4815,-16.9975,0.4567522321428571,0.5432477678571429,0.0,mappingafrica-256/images/ZM2381464_2017-08.tif,,mappingafrica-256/labels/ZM2381464_30172_2017-08.tif,train
CM0191710,mappingafrica,v2.0.0,CM,14.1515,8.66250000000001,0.183852838010204,0.816147161989796,0.0,mappingafrica-256/images/CM0191710_2021-08.tif,,mappingafrica-256/labels/CM0191710_12797_2021-08.tif,test
g15-1_00146_6,ftw,1.0.0,finland,23.01448149,62.15588379,0.0492095947265625,0.9507904052734376,0.0,ftw/finland/s2_images/window_a/g15-1_00146_6.tif,ftw/finland/s2_images/window_b/g15-1_00146_6.tif,ftw/finland/label_masks/semantic_3class/g15-1_00146_6.tif,train
g94_00047_9,ftw,1.0.0,austria,15.181651485,48.66274412999999,0.4441680908203125,0.5558319091796875,0.0,ftw/austria/s2_images/window_a/g94_00047_9.tif,ftw/austria/s2_images/window_b/g94_00047_9.tif,ftw/austria/label_masks/semantic_3class/g94_00047_9.tif,train
g0_1938,ftw,1.0.0,india,75.74573506499999,17.661108464999998,0.0106964111328125,0.0,0.9893035888671876,ftw/india/s2_images/window_a/g0_1938.tif,ftw/india/s2_images/window_b/g0_1938.tif,ftw/india/label_masks/semantic_3class/g0_1938.tif,test
g19_00047_15,ftw,1.0.0,latvia,26.75736063,56.147196105,0.05706787109375,0.94293212890625,0.0,ftw/latvia/s2_images/window_a/g19_00047_15.tif,ftw/latvia/s2_images/window_b/g19_00047_15.tif,ftw/latvia/label_masks/semantic_3class/g19_00047_15.tif,train
GH0193397,mappingafrica,v1.3.0,GH,0.301499999999997,9.4225,0.2190489477040816,0.7809510522959184,0.0,mappingafrica-256/images/GH0193397_2018-12.tif,,mappingafrica-256/labels/GH0193397_901501_2018-12.tif,train
NG1043844,mappingafrica,v2.0.0,NG,10.2565,10.8625,0.553352200255102,0.446647799744898,0.0,mappingafrica-256/images/NG1043844_2018-02.tif,,mappingafrica-256/labels/NG1043844_4457_2018-02.tif,test
TD4129501,mappingafrica,v2.0.0,TD,16.1415,8.8525,0.1089166135204081,0.891083386479592,0.0,mappingafrica-256/images/TD4129501_2021-04.tif,,mappingafrica-256/labels/TD4129501_30178_2021-04.tif,train
RW0006015,mappingafrica,v2.0.0,RW,29.8365,-1.4475,0.5885483099489796,0.4114516900510204,0.0,mappingafrica-256/images/RW0006015_2021-11.tif,,mappingafrica-256/labels/RW0006015_8859_2021-11.tif,train
g79_00027_0,ftw,1.0.0,austria,14.411472075,48.43319481,0.0243377685546875,0.9756622314453124,0.0,ftw/austria/s2_images/window_a/g79_00027_0.tif,ftw/austria/s2_images/window_b/g79_00027_0.tif,ftw/austria/label_masks/semantic_3class/g79_00027_0.tif,validate
g4_0000007168-0000005632,ftw,1.0.0,brazil,-45.77734161,-12.03575373,0.01953125,0.0,0.98046875,ftw/brazil/s2_images/window_a/g4_0000007168-0000005632.tif,ftw/brazil/s2_images/window_b/g4_0000007168-0000005632.tif,ftw/brazil/label_masks/semantic_3class/g4_0000007168-0000005632.tif,train
g15-1_00018_10,ftw,1.0.0,finland,22.738535820000003,62.749171485,0.001434326171875,0.998565673828125,0.0,ftw/finland/s2_images/window_a/g15-1_00018_10.tif,ftw/finland/s2_images/window_b/g15-1_00018_10.tif,ftw/finland/label_masks/semantic_3class/g15-1_00018_10.tif,validate
g22_00034_11,ftw,1.0.0,denmark,9.85269285,57.194717579999995,0.2818450927734375,0.7181549072265625,0.0,ftw/denmark/s2_images/window_a/g22_00034_11.tif,ftw/denmark/s2_images/window_b/g22_00034_11.tif,ftw/denmark/label_masks/semantic_3class/g22_00034_11.tif,train
