name,dataset,version,country,x,y,fld_prop,nonfld_prop,null_prop,window_a,window_b,mask,split
g6_00074_17,ftw,1.0.0,denmark,9.35611677,55.42219683,0.8134918212890625,0.1865081787109375,0.0,ftw/denmark/s2_images/window_a/g6_00074_17.tif,ftw/denmark/s2_images/window_b/g6_00074_17.tif,ftw/denmark/label_masks/semantic_3class/g6_00074_17.tif,train
g0_00008_8,ftw,1.0.0,luxembourg,6.061165109999999,49.882067235,0.4027557373046875,0.5972442626953125,0.0,ftw/luxembourg/s2_images/window_a/g0_00008_8.tif,ftw/luxembourg/s2_images/window_b/g0_00008_8.tif,ftw/luxembourg/label_masks/semantic_3class/g0_00008_8.tif,train
g15-1_00120_14,ftw,1.0.0,finland,23.262859619999997,62.28002780999999,0.0,1.0,0.0,ftw/finland/s2_images/window_a/g15-1_00120_14.tif,ftw/finland/s2_images/window_b/g15-1_00120_14.tif,ftw/finland/label_masks/semantic_3class/g15-1_00120_14.tif,train
g95_00031_18,ftw,1.0.0,austria,15.51701151,48.75094224,0.7299041748046875,0.2700958251953125,0.0,ftw/austria/s2_images/window_a/g95_00031_18.tif,ftw/austria/s2_images/window_b/g95_00031_18.tif,ftw/austria/label_masks/semantic_3class/g95_00031_18.tif,train
g212_00045_0,ftw,1.0.0,france,2.90945655,49.58580626999999,0.52996826171875,0.47003173828125,0.0,ftw/france/s2_images/window_a/g212_00045_0.tif,ftw/france/s2_images/window_b/g212_00045_0.tif,ftw/france/label_masks/semantic_3class/g212_00045_0.tif,train
g23_00020_12,ftw,1.0.0,netherlands,6.308101799999999,53.135892809999994,0.225067138671875,0.774932861328125,0.0,ftw/netherlands/s2_images/window_a/g23_00020_12.tif,ftw/netherlands/s2_images/window_b/g23_00020_12.tif,ftw/netherlands/label_masks/semantic_3class/g23_00020_12.tif,train
g10_00123_4,ftw,1.0.0,estonia,25.60934376,58.482238815,0.319366455078125,0.680633544921875,0.0,ftw/estonia/s2_images/window_a/g10_00123_4.tif,ftw/estonia/s2_images/window_b/g10_00123_4.tif,ftw/estonia/label_masks/semantic_3class/g10_00123_4.tif,train
g77_00042_17,ftw,1.0.0,austria,13.73322951,48.34076247,0.4198455810546875,0.5801544189453125,0.0,ftw/austria/s2_images/window_a/g77_00042_17.tif,ftw/austria/s2_images/window_b/g77_00042_17.tif,ftw/austria/label_masks/semantic_3class/g77_00042_17.tif,test
g83_00033_6,ftw,1.0.0,austria,16.937956035000003,48.367068749999994,0.0,1.0,0.0,ftw/austria/s2_images/window_a/g83_00033_6.tif,ftw/austria/s2_images/window_b/g83_00033_6.tif,ftw/austria/label_masks/semantic_3class/g83_00033_6.tif,test
g11_00071_8,ftw,1.0.0,lithuania,23.06727423,54.798323579999995,0.7731170654296875,0.2268829345703125,0.0,ftw/lithuania/s2_images/window_a/g11_00071_8.tif,ftw/lithuania/s2_images/window_b/g11_00071_8.tif,ftw/lithuania/label_masks/semantic_3class/g11_00071_8.tif,train
g14-1_00019_13,ftw,1.0.0,finland,23.04754452,61.24903784999999,0.2603912353515625,0.7396087646484375,0.0,ftw/finland/s2_images/window_a/g14-1_00019_13.tif,ftw/finland/s2_images/window_b/g14-1_00019_13.tif,ftw/finland/label_masks/semantic_3class/g14-1_00019_13.tif,train
g1_00032_8,ftw,1.0.0,spain,-1.7255838599999995,42.033921930000005,0.727325439453125,0.272674560546875,0.0,ftw/spain/s2_images/window_a/g1_00032_8.tif,ftw/spain/s2_images/window_b/g1_00032_8.tif,ftw/spain/label_masks/semantic_3class/g1_00032_8.tif,train
g6_00047_14,ftw,1.0.0,corsica,8.881883010000001,42.51094848,0.0113983154296875,0.9886016845703124,0.0,ftw/corsica/s2_images/window_a/g6_00047_14.tif,ftw/corsica/s2_images/window_b/g6_00047_14.tif,ftw/corsica/label_masks/semantic_3class/g6_00047_14.tif,test
g15-1_00132_13,ftw,1.0.0,finland,22.53159909,62.21101887,0.2044219970703125,0.7955780029296875,0.0,ftw/finland/s2_images/window_a/g15-1_00132_13.tif,ftw/finland/s2_images/window_b/g15-1_00132_13.tif,ftw/finland/label_masks/semantic_3class/g15-1_00132_13.tif,train
g50_00002_15,ftw,1.0.0,latvia,24.960065129999997,57.47552811,0.0,1.0,0.0,ftw/latvia/s2_images/window_a/g50_00002_15.tif,ftw/latvia/s2_images/window_b/g50_00002_15.tif,ftw/latvia/label_masks/semantic_3class/g50_00002_15.tif,train
g6_00035_8,ftw,1.0.0,denmark,9.16296381,55.64300742,0.36468505859375,0.63531494140625,0.0,ftw/denmark/s2_images/window_a/g6_00035_8.tif,ftw/denmark/s2_images/window_b/g6_00035_8.tif,ftw/denmark/label_masks/semantic_3class/g6_00035_8.tif,validate
g6-0_00071_11,ftw,1.0.0,sweden,13.91935545,55.64904344999999,0.71539306640625,0.28460693359375,0.0,ftw/sweden/s2_images/window_a/g6-0_00071_11.tif,ftw/sweden/s2_images/window_b/g6-0_00071_11.tif,ftw/sweden/label_masks/semantic_3class/g6-0_00071_11.tif,test
g2_0000020480-0000006656,ftw,1.0.0,brazil,-46.21175559,-12.44151909,0.559844970703125,0.0,0.440155029296875,ftw/brazil/s2_images/window_a/g2_0000020480-0000006656.tif,ftw/brazil/s2_images/window_b/g2_0000020480-0000006656.tif,ftw/brazil/label_masks/semantic_3class/g2_0000020480-0000006656.tif,train
g10_00134_6,ftw,1.0.0,estonia,25.66456893,58.44084246,0.3485107421875,0.6514892578125,0.0,ftw/estonia/s2_images/window_a/g10_00134_6.tif,ftw/estonia/s2_images/window_b/g10_00134_6.tif,ftw/estonia/label_masks/semantic_3class/g10_00134_6.tif,train
g11_00061_1,ftw,1.0.0,lithuania,22.99826529,54.83971993500001,0.27044677734375,0.72955322265625,0.0,ftw/lithuania/s2_images/window_a/g11_00061_1.tif,ftw/lithuania/s2_images/window_b/g11_00061_1.tif,ftw/lithuania/label_masks/semantic_3class/g11_00061_1.tif,train
g15-1_00135_0,ftw,1.0.0,finland,23.1387156,62.21101887,0.0241546630859375,0.9758453369140624,0.0,ftw/finland/s2_images/window_a/g15-1_00135_0.tif,ftw/finland/s2_images/window_b/g15-1_00135_0.tif,ftw/finland/label_masks/semantic_3class/g15-1_00135_0.tif,train
g8_00091_6,ftw,1.0.0,lithuania,22.07637432,55.90282697999999,0.0906219482421875,0.9093780517578124,0.0,ftw/lithuania/s2_images/window_a/g8_00091_6.tif,ftw/lithuania/s2_images/window_b/g8_00091_6.tif,ftw/lithuania/label_masks/semantic_3class/g8_00091_6.tif,train
g31_00029_9,ftw,1.0.0,latvia,27.107540460000003,56.58976323,0.100189208984375,0.899810791015625,0.0,ftw/latvia/s2_images/window_a/g31_00029_9.tif,ftw/latvia/s2_images/window_b/g31_00029_9.tif,ftw/latvia/label_masks/semantic_3class/g31_00029_9.tif,train
g94_00004_5,ftw,1.0.0,austria,14.891877,48.938734845,0.0,1.0,0.0,ftw/austria/s2_images/window_a/g94_00004_5.tif,ftw/austria/s2_images/window_b/g94_00004_5.tif,ftw/austria/label_masks/semantic_3class/g94_00004_5.tif,train
g1_0944,ftw,1.0.0,india,83.27063744999998,18.051108075,0.003082275390625,0.0,0.996917724609375,ftw/india/s2_images/window_a/g1_0944.tif,ftw/india/s2_images/window_b/g1_0944.tif,ftw/india/label_masks/semantic_3class/g1_0944.tif,train
g95_00004_3,ftw,1.0.0,austria,15.9585426,48.94409519999999,0.0,1.0,0.0,ftw/austria/s2_images/window_a/g95_00004_3.tif,ftw/austria/s2_images/window_b/g95_00004_3.tif,ftw/austria/label_masks/semantic_3class/g95_00004_3.tif,train
g19_00006_7,ftw,1.0.0,latvia,26.49519873,56.36796165,0.0,1.0,0.0,ftw/latvia/s2_images/window_a/g19_00006_7.tif,ftw/latvia/s2_images/window_b/g19_00006_7.tif,ftw/latvia/label_masks/semantic_3class/g19_00006_7.tif,train
g15_00163_3,ftw,1.0.0,estonia,26.670964320000003,57.71723958,0.8459930419921875,0.1540069580078125,0.0,ftw/estonia/s2_images/window_a/g15_00163_3.tif,ftw/estonia/s2_images/window_b/g15_00163_3.tif,ftw/estonia/label_masks/semantic_3class/g15_00163_3.tif,train
g50_00003_11,ftw,1.0.0,latvia,25.16700186,57.47552811,0.0425262451171875,0.9574737548828124,0.0,ftw/latvia/s2_images/window_a/g50_00003_11.tif,ftw/latvia/s2_images/window_b/g50_00003_11.tif,ftw/latvia/label_masks/semantic_3class/g50_00003_11.tif,train
g83_00026_17,ftw,1.0.0,austria,16.91034345,48.40851015,0.0,1.0,0.0,ftw/austria/s2_images/window_a/g83_00026_17.tif,ftw/austria/s2_images/window_b/g83_00026_17.tif,ftw/austria/label_masks/semantic_3class/g83_00026_17.tif,train
g14-2_00055_14,ftw,1.0.0,croatia,18.172098945,45.39923388,0.0,1.0,0.0,ftw/croatia/s2_images/window_a/g14-2_00055_14.tif,ftw/croatia/s2_images/window_b/g14-2_00055_14.tif,ftw/croatia/label_masks/semantic_3class/g14-2_00055_14.tif,train
g15_00151_18,ftw,1.0.0,estonia,26.62961301,57.758680979999994,0.4928436279296875,0.5071563720703125,0.0,ftw/estonia/s2_images/window_a/g15_00151_18.tif,ftw/estonia/s2_images/window_b/g15_00151_18.tif,ftw/estonia/label_masks/semantic_3class/g15_00151_18.tif,train
g15-1_00090_15,ftw,1.0.0,finland,23.1387156,62.41804569,0.0,1.0,0.0,ftw/finland/s2_images/window_a/g15-1_00090_15.tif,ftw/finland/s2_images/window_b/g15-1_00090_15.tif,ftw/finland/label_masks/semantic_3class/g15-1_00090_15.tif,validate
g2_00022_12,ftw,1.0.0,belgium,3.53558205,51.078957929999994,0.1179046630859375,0.8820953369140625,0.0,ftw/belgium/s2_images/window_a/g2_00022_12.tif,ftw/belgium/s2_images/window_b/g2_00022_12.tif,ftw/belgium/label_masks/semantic_3class/g2_00022_12.tif,train
g13-5_00117_2,ftw,1.0.0,sweden,16.605794205000002,59.36669739,0.29815673828125,0.70184326171875,0.0,ftw/sweden/s2_images/window_a/g13-5_00117_2.tif,ftw/sweden/s2_images/window_b/g13-5_00117_2.tif,ftw/sweden/label_masks/semantic_3class/g13-5_00117_2.tif,train
g2_00011_18,ftw,1.0.0,slovakia,17.98872075,48.33526698,0.861663818359375,0.138336181640625,0.0,ftw/slovakia/s2_images/window_a/g2_00011_18.tif,ftw/slovakia/s2_images/window_b/g2_00011_18.tif,ftw/slovakia/label_masks/semantic_3class/g2_00011_18.tif,train
g22_00074_0,ftw,1.0.0,denmark,10.0044945,56.94633945,0.858642578125,0.141357421875,0.0,ftw/denmark/s2_images/window_a/g22_00074_0.tif,ftw/denmark/s2_images/window_b/g22_00074_0.tif,ftw/denmark/label_masks/semantic_3class/g22_00074_0.tif,train
g6_00037_17,ftw,1.0.0,denmark,9.17674758,55.62922364999999,0.5949249267578125,0.4050750732421875,0.0,ftw/denmark/s2_images/window_a/g6_00037_17.tif,ftw/denmark/s2_images/window_b/g6_00037_17.tif,ftw/denmark/label_masks/semantic_3class/g6_00037_17.tif,validate
g2_0716,ftw,1.0.0,india,80.52018974999999,26.25889266,0.004608154296875,0.0,0.995391845703125,ftw/india/s2_images/window_a/g2_0716.tif,ftw/india/s2_images/window_b/g2_0716.tif,ftw/india/label_masks/semantic_3class/g2_0716.tif,train
g1_00019_13,ftw,1.0.0,spain,-1.68414246,42.13049841,0.6317596435546875,0.3682403564453125,0.0,ftw/spain/s2_images/window_a/g1_00019_13.tif,ftw/spain/s2_images/window_b/g1_00019_13.tif,ftw/spain/label_masks/semantic_3class/g1_00019_13.tif,train
g26_00062_2,ftw,1.0.0,latvia,23.64240879,56.42886248999999,0.7407379150390625,0.2592620849609375,0.0,ftw/latvia/s2_images/window_a/g26_00062_2.tif,ftw/latvia/s2_images/window_b/g26_00062_2.tif,ftw/latvia/label_masks/semantic_3class/g26_00062_2.tif,train
g21_00041_12,ftw,1.0.0,slovakia,21.798131355,48.83220341999999,0.0,1.0,0.0,ftw/slovakia/s2_images/window_a/g21_00041_12.tif,ftw/slovakia/s2_images/window_b/g21_00041_12.tif,ftw/slovakia/label_masks/semantic_3class/g21_00041_12.tif,train
g15-1_00107_10,ftw,1.0.0,finland,22.89033747,62.33525297999999,0.50140380859375,0.49859619140625,0.0,ftw/finland/s2_images/window_a/g15-1_00107_10.tif,ftw/finland/s2_images/window_b/g15-1_00107_10.tif,ftw/finland/label_masks/semantic_3class/g15-1_00107_10.tif,train
g15-1_00131_17,ftw,1.0.0,finland,23.0972742,62.22484768500001,0.156402587890625,0.843597412109375,0.0,ftw/finland/s2_images/window_a/g15-1_00131_17.tif,ftw/finland/s2_images/window_b/g15-1_00131_17.tif,ftw/finland/label_masks/semantic_3class/g15-1_00131_17.tif,train
g2_0000012800-0000003072,ftw,1.0.0,brazil,-46.30833207,-12.23449227,0.9348602294921876,0.0,0.0651397705078125,ftw/brazil/s2_images/window_a/g2_0000012800-0000003072.tif,ftw/brazil/s2_images/window_b/g2_0000012800-0000003072.tif,ftw/brazil/label_masks/semantic_3class/g2_0000012800-0000003072.tif,train
g8_00027_10,ftw,1.0.0,lithuania,22.1315094,56.16498888,0.3140411376953125,0.6859588623046875,0.0,ftw/lithuania/s2_images/window_a/g8_00027_10.tif,ftw/lithuania/s2_images/window_b/g8_00027_10.tif,ftw/lithuania/label_masks/semantic_3class/g8_00027_10.tif,test
g15_00104_16,ftw,1.0.0,estonia,26.83654974,57.93805017,0.4310302734375,0.5689697265625,0.0,ftw/estonia/s2_images/window_a/g15_00104_16.tif,ftw/estonia/s2_images/window_b/g15_00104_16.tif,ftw/estonia/label_masks/semantic_3class/g15_00104_16.tif,train
g165_00042_17,ftw,1.0.0,france,0.3036033,46.78707032999999,0.427093505859375,0.572906494140625,0.0,ftw/france/s2_images/window_a/g165_00042_17.tif,ftw/france/s2_images/window_b/g165_00042_17.tif,ftw/france/label_masks/semantic_3class/g165_00042_17.tif,train
g8_00061_3,ftw,1.0.0,lithuania,22.11772563,56.026971,0.113494873046875,0.886505126953125,0.0,ftw/lithuania/s2_images/window_a/g8_00061_3.tif,ftw/lithuania/s2_images/window_b/g8_00061_3.tif,ftw/lithuania/label_masks/semantic_3class/g8_00061_3.tif,train
g4_00028_0,ftw,1.0.0,spain,-1.913196285,42.42166929,0.74700927734375,0.25299072265625,0.0,ftw/spain/s2_images/window_a/g4_00028_0.tif,ftw/spain/s2_images/window_b/g4_00028_0.tif,ftw/spain/label_masks/semantic_3class/g4_00028_0.tif,train
g11_00084_5,ftw,1.0.0,lithuania,22.901688810000003,54.743143455,0.3508453369140625,0.6491546630859375,0.0,ftw/lithuania/s2_images/window_a/g11_00084_5.tif,ftw/lithuania/s2_images/window_b/g11_00084_5.tif,ftw/lithuania/label_masks/semantic_3class/g11_00084_5.tif,train
g6_00011_15,ftw,1.0.0,slovenia,14.924444535,46.00418823,0.01104736328125,0.98895263671875,0.0,ftw/slovenia/s2_images/window_a/g6_00011_15.tif,ftw/slovenia/s2_images/window_b/g6_00011_15.tif,ftw/slovenia/label_masks/semantic_3class/g6_00011_15.tif,train
g15_00181_13,ftw,1.0.0,estonia,26.69862195,57.648230639999994,0.4236297607421875,0.5763702392578125,0.0,ftw/estonia/s2_images/window_a/g15_00181_13.tif,ftw/estonia/s2_images/window_b/g15_00181_13.tif,ftw/estonia/label_masks/semantic_3class/g15_00181_13.tif,train
g25_00035_5,ftw,1.0.0,latvia,23.08448142,56.57985332999999,0.003631591796875,0.996368408203125,0.0,ftw/latvia/s2_images/window_a/g25_00035_5.tif,ftw/latvia/s2_images/window_b/g25_00035_5.tif,ftw/latvia/label_masks/semantic_3class/g25_00035_5.tif,train
g15-1_00124_13,ftw,1.0.0,finland,22.75231959,62.25246027,0.068878173828125,0.931121826171875,0.0,ftw/finland/s2_images/window_a/g15-1_00124_13.tif,ftw/finland/s2_images/window_b/g15-1_00124_13.tif,ftw/finland/label_masks/semantic_3class/g15-1_00124_13.tif,train
g77_00026_4,ftw,1.0.0,austria,13.66422057,48.451167765,0.0191650390625,0.9808349609375,0.0,ftw/austria/s2_images/window_a/g77_00026_4.tif,ftw/austria/s2_images/window_b/g77_00026_4.tif,ftw/austria/label_masks/semantic_3class/g77_00026_4.tif,train
g15-1_00077_10,ftw,1.0.0,finland,22.75231959,62.47318077,0.3511962890625,0.6488037109375,0.0,ftw/finland/s2_images/window_a/g15-1_00077_10.tif,ftw/finland/s2_images/window_b/g15-1_00077_10.tif,ftw/finland/label_masks/semantic_3class/g15-1_00077_10.tif,train
g3_00005_3,ftw,1.0.0,spain,-2.1084663600000004,42.604236675,0.8161468505859375,0.1838531494140625,0.0,ftw/spain/s2_images/window_a/g3_00005_3.tif,ftw/spain/s2_images/window_b/g3_00005_3.tif,ftw/spain/label_masks/semantic_3class/g3_00005_3.tif,train
g15-1_00124_16,ftw,1.0.0,finland,22.793760990000003,62.25246027,0.0,1.0,0.0,ftw/finland/s2_images/window_a/g15-1_00124_16.tif,ftw/finland/s2_images/window_b/g15-1_00124_16.tif,ftw/finland/label_masks/semantic_3class/g15-1_00124_16.tif,train
g6_00014_12,ftw,1.0.0,denmark,8.79044166,55.75336767,0.3175048828125,0.6824951171875,0.0,ftw/denmark/s2_images/window_a/g6_00014_12.tif,ftw/denmark/s2_images/window_b/g6_00014_12.tif,ftw/denmark/label_masks/semantic_3class/g6_00014_12.tif,train
g11_00081_2,ftw,1.0.0,lithuania,22.956868935000003,54.75697226999999,0.2896881103515625,0.7103118896484375,0.0,ftw/lithuania/s2_images/window_a/g11_00081_2.tif,ftw/lithuania/s2_images/window_b/g11_00081_2.tif,ftw/lithuania/label_masks/semantic_3class/g11_00081_2.tif,validate
g26_00042_2,ftw,1.0.0,latvia,23.58727371,56.53922274,0.963165283203125,0.036834716796875,0.0,ftw/latvia/s2_images/window_a/g26_00042_2.tif,ftw/latvia/s2_images/window_b/g26_00042_2.tif,ftw/latvia/label_masks/semantic_3class/g26_00042_2.tif,validate
g14-2_00006_18,ftw,1.0.0,croatia,18.420432029999997,45.68896332,0.0045623779296875,0.9954376220703124,0.0,ftw/croatia/s2_images/window_a/g14-2_00006_18.tif,ftw/croatia/s2_images/window_b/g14-2_00006_18.tif,ftw/croatia/label_masks/semantic_3class/g14-2_00006_18.tif,train
g10-3_00079_5,ftw,1.0.0,croatia,16.55646993,45.669774149999995,0.1233367919921875,0.8766632080078125,0.0,ftw/croatia/s2_images/window_a/g10-3_00079_5.tif,ftw/croatia/s2_images/window_b/g10-3_00079_5.tif,ftw/croatia/label_masks/semantic_3class/g10-3_00079_5.tif,train
g8_00082_10,ftw,1.0.0,lithuania,22.42132893,55.944223335,0.023773193359375,0.976226806640625,0.0,ftw/lithuania/s2_images/window_a/g8_00082_10.tif,ftw/lithuania/s2_images/window_b/g8_00082_10.tif,ftw/lithuania/label_masks/semantic_3class/g8_00082_10.tif,validate
g78_00023_5,ftw,1.0.0,austria,13.969220265,48.46409568,0.00360107421875,0.99639892578125,0.0,ftw/austria/s2_images/window_a/g78_00023_5.tif,ftw/austria/s2_images/window_b/g78_00023_5.tif,ftw/austria/label_masks/semantic_3class/g78_00023_5.tif,train
g3_0899,ftw,1.0.0,india,82.81077304499999,22.116599505,0.0056304931640625,0.0,0.9943695068359376,ftw/india/s2_images/window_a/g3_0899.tif,ftw/india/s2_images/window_b/g3_0899.tif,ftw/india/label_masks/semantic_3class/g3_0899.tif,train
g8_00097_8,ftw,1.0.0,lithuania,22.79385108,55.88904321,0.4560699462890625,0.5439300537109375,0.0,ftw/lithuania/s2_images/window_a/g8_00097_8.tif,ftw/lithuania/s2_images/window_b/g8_00097_8.tif,ftw/lithuania/label_masks/semantic_3class/g8_00097_8.tif,train
g26_00052_8,ftw,1.0.0,latvia,23.697633959999997,56.484042615,0.823516845703125,0.176483154296875,0.0,ftw/latvia/s2_images/window_a/g26_00052_8.tif,ftw/latvia/s2_images/window_b/g26_00052_8.tif,ftw/latvia/label_masks/semantic_3class/g26_00052_8.tif,test
g13-5_00030_13,ftw,1.0.0,sweden,16.79899221,59.69786823,0.00408935546875,0.99591064453125,0.0,ftw/sweden/s2_images/window_a/g13-5_00030_13.tif,ftw/sweden/s2_images/window_b/g13-5_00030_13.tif,ftw/sweden/label_masks/semantic_3class/g13-5_00030_13.tif,train
g16_00026_7,ftw,1.0.0,netherlands,5.32440909,51.84445266,0.5648345947265625,0.4351654052734375,0.0,ftw/netherlands/s2_images/window_a/g16_00026_7.tif,ftw/netherlands/s2_images/window_b/g16_00026_7.tif,ftw/netherlands/label_masks/semantic_3class/g16_00026_7.tif,train
g165_00011_0,ftw,1.0.0,france,0.055270215,46.952655750000005,0.6273651123046875,0.3726348876953125,0.0,ftw/france/s2_images/window_a/g165_00011_0.tif,ftw/france/s2_images/window_b/g165_00011_0.tif,ftw/france/label_masks/semantic_3class/g165_00011_0.tif,validate
g2_00021_7,ftw,1.0.0,belgium,3.2044112099999995,51.078957929999994,0.4697265625,0.5302734375,0.0,ftw/belgium/s2_images/window_a/g2_00021_7.tif,ftw/belgium/s2_images/window_b/g2_00021_7.tif,ftw/belgium/label_masks/semantic_3class/g2_00021_7.tif,train
g15-1_00150_3,ftw,1.0.0,finland,23.249075849999997,62.142054975,0.0540008544921875,0.9459991455078124,0.0,ftw/finland/s2_images/window_a/g15-1_00150_3.tif,ftw/finland/s2_images/window_b/g15-1_00150_3.tif,ftw/finland/label_masks/semantic_3class/g15-1_00150_3.tif,train
g212_00097_17,ftw,1.0.0,france,3.2544111599999996,49.30986059999999,0.9541778564453124,0.0458221435546875,0.0,ftw/france/s2_images/window_a/g212_00097_17.tif,ftw/france/s2_images/window_b/g212_00097_17.tif,ftw/france/label_masks/semantic_3class/g212_00097_17.tif,train
g78_00037_4,ftw,1.0.0,austria,13.85881497,48.3675192,0.4641571044921875,0.5358428955078125,0.0,ftw/austria/s2_images/window_a/g78_00037_4.tif,ftw/austria/s2_images/window_b/g78_00037_4.tif,ftw/austria/label_masks/semantic_3class/g78_00037_4.tif,validate
g6_00030_18,ftw,1.0.0,slovenia,14.34494061,45.907611749999994,0.007293701171875,0.992706298828125,0.0,ftw/slovenia/s2_images/window_a/g6_00030_18.tif,ftw/slovenia/s2_images/window_b/g6_00030_18.tif,ftw/slovenia/label_masks/semantic_3class/g6_00030_18.tif,train
g3_0000013824-0000001024,ftw,1.0.0,brazil,-46.16076464999999,-13.81566186,0.267181396484375,0.0,0.732818603515625,ftw/brazil/s2_images/window_a/g3_0000013824-0000001024.tif,ftw/brazil/s2_images/window_b/g3_0000013824-0000001024.tif,ftw/brazil/label_masks/semantic_3class/g3_0000013824-0000001024.tif,train
g13-5_00062_1,ftw,1.0.0,sweden,16.4540376,59.573724209999995,0.7303924560546875,0.2696075439453125,0.0,ftw/sweden/s2_images/window_a/g13-5_00062_1.tif,ftw/sweden/s2_images/window_b/g13-5_00062_1.tif,ftw/sweden/label_masks/semantic_3class/g13-5_00062_1.tif,train
g14-2_00011_10,ftw,1.0.0,croatia,18.379080719999997,45.66139577999999,0.9532318115234376,0.0467681884765625,0.0,ftw/croatia/s2_images/window_a/g14-2_00011_10.tif,ftw/croatia/s2_images/window_b/g14-2_00011_10.tif,ftw/croatia/label_masks/semantic_3class/g14-2_00011_10.tif,test
g16_00057_4,ftw,1.0.0,netherlands,5.33819286,51.66508347,0.3385467529296875,0.6614532470703125,0.0,ftw/netherlands/s2_images/window_a/g16_00057_4.tif,ftw/netherlands/s2_images/window_b/g16_00057_4.tif,ftw/netherlands/label_masks/semantic_3class/g16_00057_4.tif,test
g79_00020_3,ftw,1.0.0,austria,14.770210455,48.48832989,0.1066741943359375,0.8933258056640625,0.0,ftw/austria/s2_images/window_a/g79_00020_3.tif,ftw/austria/s2_images/window_b/g79_00020_3.tif,ftw/austria/label_masks/semantic_3class/g79_00020_3.tif,train
g13-5_00088_8,ftw,1.0.0,sweden,16.70241573,59.477102685,0.0,1.0,0.0,ftw/sweden/s2_images/window_a/g13-5_00088_8.tif,ftw/sweden/s2_images/window_b/g13-5_00088_8.tif,ftw/sweden/label_masks/semantic_3class/g13-5_00088_8.tif,train
