name,dataset,version,country,x,y,fld_prop,nonfld_prop,null_prop,window_a,window_b,mask,split
g6-0_00043_18,ftw,1.0.0,sweden,13.85034651,55.75940369999999,0.256683349609375,0.743316650390625,0.0,ftw/sweden/s2_images/window_a/g6-0_00043_18.tif,ftw/sweden/s2_images/window_b/g6-0_00043_18.tif,ftw/sweden/label_masks/semantic_3class/g6-0_00043_18.tif,test
g6_00037_11,ftw,1.0.0,denmark,9.09395487,55.62922364999999,0.3195343017578125,0.6804656982421875,0.0,ftw/denmark/s2_images/window_a/g6_00037_11.tif,ftw/denmark/s2_images/window_b/g6_00037_11.tif,ftw/denmark/label_masks/semantic_3class/g6_00037_11.tif,test
g2_00008_12,ftw,1.0.0,slovakia,17.781738975000003,48.34905075,0.789642333984375,0.210357666015625,0.0,ftw/slovakia/s2_images/window_a/g2_00008_12.tif,ftw/slovakia/s2_images/window_b/g2_00008_12.tif,ftw/slovakia/label_masks/semantic_3class/g2_00008_12.tif,train
g2_0000020992-0000015360,ftw,1.0.0,brazil,-45.97716122999999,-12.455302860000002,0.15576171875,0.0,0.84423828125,ftw/brazil/s2_images/window_a/g2_0000020992-0000015360.tif,ftw/brazil/s2_images/window_b/g2_0000020992-0000015360.tif,ftw/brazil/label_masks/semantic_3class/g2_0000020992-0000015360.tif,train
g15_00017_14,ftw,1.0.0,estonia,27.181504349999997,58.269175965,0.2603912353515625,0.7396087646484375,0.0,ftw/estonia/s2_images/window_a/g15_00017_14.tif,ftw/estonia/s2_images/window_b/g15_00017_14.tif,ftw/estonia/label_masks/semantic_3class/g15_00017_14.tif,train
g26_00008_1,ftw,1.0.0,latvia,23.739030315,56.73237569999999,0.0,1.0,0.0,ftw/latvia/s2_images/window_a/g26_00008_1.tif,ftw/latvia/s2_images/window_b/g26_00008_1.tif,ftw/latvia/label_masks/semantic_3class/g26_00008_1.tif,validate
g2_00005_5,ftw,1.0.0,belgium,3.45278934,51.203192040000005,0.0720062255859375,0.9279937744140624,0.0,ftw/belgium/s2_images/window_a/g2_00005_5.tif,ftw/belgium/s2_images/window_b/g2_00005_5.tif,ftw/belgium/label_masks/semantic_3class/g2_00005_5.tif,train
g6_00053_12,ftw,1.0.0,slovenia,14.68989522,45.81103527,0.0124053955078125,0.9875946044921876,0.0,ftw/slovenia/s2_images/window_a/g6_00053_12.tif,ftw/slovenia/s2_images/window_b/g6_00053_12.tif,ftw/slovenia/label_masks/semantic_3class/g6_00053_12.tif,train
g15_00157_10,ftw,1.0.0,estonia,27.126324225,57.744852165000005,0.0945892333984375,0.9054107666015624,0.0,ftw/estonia/s2_images/window_a/g15_00157_10.tif,ftw/estonia/s2_images/window_b/g15_00157_10.tif,ftw/estonia/label_masks/semantic_3class/g15_00157_10.tif,train
g15_00005_6,ftw,1.0.0,estonia,26.82276597,58.31057231999999,0.6617431640625,0.3382568359375,0.0,ftw/estonia/s2_images/window_a/g15_00005_6.tif,ftw/estonia/s2_images/window_b/g15_00005_6.tif,ftw/estonia/label_masks/semantic_3class/g15_00005_6.tif,train
g83_00040_8,ftw,1.0.0,austria,16.593001425,48.311888625,0.33367919921875,0.66632080078125,0.0,ftw/austria/s2_images/window_a/g83_00040_8.tif,ftw/austria/s2_images/window_b/g83_00040_8.tif,ftw/austria/label_masks/semantic_3class/g83_00040_8.tif,train
g212_00073_18,ftw,1.0.0,france,3.0612581999999997,49.43400462,0.734100341796875,0.265899658203125,0.0,ftw/france/s2_images/window_a/g212_00073_18.tif,ftw/france/s2_images/window_b/g212_00073_18.tif,ftw/france/label_masks/semantic_3class/g212_00073_18.tif,train
g2_00015_12,ftw,1.0.0,belgium,3.1906274399999996,51.12039933,0.22271728515625,0.77728271484375,0.0,ftw/belgium/s2_images/window_a/g2_00015_12.tif,ftw/belgium/s2_images/window_b/g2_00015_12.tif,ftw/belgium/label_masks/semantic_3class/g2_00015_12.tif,test
g15_00059_2,ftw,1.0.0,estonia,26.43646005,58.10363559,0.14337158203125,0.85662841796875,0.0,ftw/estonia/s2_images/window_a/g15_00059_2.tif,ftw/estonia/s2_images/window_b/g15_00059_2.tif,ftw/estonia/label_masks/semantic_3class/g15_00059_2.tif,train
g7_00040_6,ftw,1.0.0,spain,-1.57639482,42.6990564,0.0,1.0,0.0,ftw/spain/s2_images/window_a/g7_00040_6.tif,ftw/spain/s2_images/window_b/g7_00040_6.tif,ftw/spain/label_masks/semantic_3class/g7_00040_6.tif,train
g13-5_00113_0,ftw,1.0.0,sweden,16.48160514,59.380481159999995,0.0134735107421875,0.9865264892578124,0.0,ftw/sweden/s2_images/window_a/g13-5_00113_0.tif,ftw/sweden/s2_images/window_b/g13-5_00113_0.tif,ftw/sweden/label_masks/semantic_3class/g13-5_00113_0.tif,train
g11_00140_12,ftw,1.0.0,lithuania,23.55015663,54.52237791,0.0,1.0,0.0,ftw/lithuania/s2_images/window_a/g11_00140_12.tif,ftw/lithuania/s2_images/window_b/g11_00140_12.tif,ftw/lithuania/label_masks/semantic_3class/g11_00140_12.tif,test
g13_00037_1,ftw,1.0.0,slovenia,15.373182825,46.412701335,0.0222015380859375,0.9777984619140624,0.0,ftw/slovenia/s2_images/window_a/g13_00037_1.tif,ftw/slovenia/s2_images/window_b/g13_00037_1.tif,ftw/slovenia/label_masks/semantic_3class/g13_00037_1.tif,train
g23_00007_5,ftw,1.0.0,netherlands,5.907967065,53.204856705000005,0.0365447998046875,0.9634552001953124,0.0,ftw/netherlands/s2_images/window_a/g23_00007_5.tif,ftw/netherlands/s2_images/window_b/g23_00007_5.tif,ftw/netherlands/label_masks/semantic_3class/g23_00007_5.tif,train
g10_00069_12,ftw,1.0.0,estonia,24.891867,58.67543682,0.0,1.0,0.0,ftw/estonia/s2_images/window_a/g10_00069_12.tif,ftw/estonia/s2_images/window_b/g10_00069_12.tif,ftw/estonia/label_masks/semantic_3class/g10_00069_12.tif,train
g2_00112_6,ftw,1.0.0,slovakia,17.80935156,47.783330595,0.8600311279296875,0.1399688720703125,0.0,ftw/slovakia/s2_images/window_a/g2_00112_6.tif,ftw/slovakia/s2_images/window_b/g2_00112_6.tif,ftw/slovakia/label_masks/semantic_3class/g2_00112_6.tif,train
g50_00029_18,ftw,1.0.0,latvia,25.456776345,57.33751022999999,0.6527862548828125,0.3472137451171875,0.0,ftw/latvia/s2_images/window_a/g50_00029_18.tif,ftw/latvia/s2_images/window_b/g50_00029_18.tif,ftw/latvia/label_masks/semantic_3class/g50_00029_18.tif,train
g6_00061_15,ftw,1.0.0,slovenia,14.42773332,45.769638915,0.1055450439453125,0.8944549560546875,0.0,ftw/slovenia/s2_images/window_a/g6_00061_15.tif,ftw/slovenia/s2_images/window_b/g6_00061_15.tif,ftw/slovenia/label_masks/semantic_3class/g6_00061_15.tif,train
g41_00063_8,ftw,1.0.0,latvia,26.59114458,56.78264591999999,0.30828857421875,0.69171142578125,0.0,ftw/latvia/s2_images/window_a/g41_00063_8.tif,ftw/latvia/s2_images/window_b/g41_00063_8.tif,ftw/latvia/label_masks/semantic_3class/g41_00063_8.tif,validate
g23_00081_12,ftw,1.0.0,netherlands,6.15630015,52.77715443,0.2366943359375,0.7633056640625,0.0,ftw/netherlands/s2_images/window_a/g23_00081_12.tif,ftw/netherlands/s2_images/window_b/g23_00081_12.tif,ftw/netherlands/label_masks/semantic_3class/g23_00081_12.tif,train
g6-0_00115_7,ftw,1.0.0,sweden,13.73998626,55.469674260000005,0.8874053955078125,0.1125946044921875,0.0,ftw/sweden/s2_images/window_a/g6-0_00115_7.tif,ftw/sweden/s2_images/window_b/g6-0_00115_7.tif,ftw/sweden/label_masks/semantic_3class/g6-0_00115_7.tif,train
g212_00066_2,ftw,1.0.0,france,3.0336456149999993,49.475400975,0.4685821533203125,0.5314178466796875,0.0,ftw/france/s2_images/window_a/g212_00066_2.tif,ftw/france/s2_images/window_b/g212_00066_2.tif,ftw/france/label_masks/semantic_3class/g212_00066_2.tif,train
g1_00018_17,ftw,1.0.0,germany,13.93196805,52.66337075999999,0.0,1.0,0.0,ftw/germany/s2_images/window_a/g1_00018_17.tif,ftw/germany/s2_images/window_b/g1_00018_17.tif,ftw/germany/label_masks/semantic_3class/g1_00018_17.tif,test
g6-0_00059_4,ftw,1.0.0,sweden,13.36746411,55.690439805,0.0,1.0,0.0,ftw/sweden/s2_images/window_a/g6-0_00059_4.tif,ftw/sweden/s2_images/window_b/g6-0_00059_4.tif,ftw/sweden/label_masks/semantic_3class/g6-0_00059_4.tif,validate
g82_00015_1,ftw,1.0.0,austria,16.027281270000003,48.490852409999995,0.263641357421875,0.736358642578125,0.0,ftw/austria/s2_images/window_a/g82_00015_1.tif,ftw/austria/s2_images/window_b/g82_00015_1.tif,ftw/austria/label_masks/semantic_3class/g82_00015_1.tif,train
g21_00087_10,ftw,1.0.0,slovakia,21.90853665,48.58382528999999,0.8861236572265625,0.1138763427734375,0.0,ftw/slovakia/s2_images/window_a/g21_00087_10.tif,ftw/slovakia/s2_images/window_b/g21_00087_10.tif,ftw/slovakia/label_masks/semantic_3class/g21_00087_10.tif,test
g0_00047_13,ftw,1.0.0,luxembourg,6.00603003,49.53715766999999,0.7856292724609375,0.2143707275390625,0.0,ftw/luxembourg/s2_images/window_a/g0_00047_13.tif,ftw/luxembourg/s2_images/window_b/g0_00047_13.tif,ftw/luxembourg/label_masks/semantic_3class/g0_00047_13.tif,train
g16_00096_11,ftw,1.0.0,netherlands,5.724498779999999,51.44436296999999,0.0676422119140625,0.9323577880859376,0.0,ftw/netherlands/s2_images/window_a/g16_00096_11.tif,ftw/netherlands/s2_images/window_b/g16_00096_11.tif,ftw/netherlands/label_masks/semantic_3class/g16_00096_11.tif,validate
g94_00028_3,ftw,1.0.0,austria,15.08502996,48.78697824,0.47772216796875,0.52227783203125,0.0,ftw/austria/s2_images/window_a/g94_00028_3.tif,ftw/austria/s2_images/window_b/g94_00028_3.tif,ftw/austria/label_masks/semantic_3class/g94_00028_3.tif,train
g10_00019_2,ftw,1.0.0,estonia,24.974659709999997,58.86858977999999,0.0,1.0,0.0,ftw/estonia/s2_images/window_a/g10_00019_2.tif,ftw/estonia/s2_images/window_b/g10_00019_2.tif,ftw/estonia/label_masks/semantic_3class/g10_00019_2.tif,train
g77_00002_6,ftw,1.0.0,austria,13.31926596,48.60292437,0.0,1.0,0.0,ftw/austria/s2_images/window_a/g77_00002_6.tif,ftw/austria/s2_images/window_b/g77_00002_6.tif,ftw/austria/label_masks/semantic_3class/g77_00002_6.tif,train
g14-2_00056_1,ftw,1.0.0,croatia,18.254891655,45.39923388,0.535797119140625,0.464202880859375,0.0,ftw/croatia/s2_images/window_a/g14-2_00056_1.tif,ftw/croatia/s2_images/window_b/g14-2_00056_1.tif,ftw/croatia/label_masks/semantic_3class/g14-2_00056_1.tif,validate
g83_00035_8,ftw,1.0.0,austria,16.937956035000003,48.35328498,0.0,1.0,0.0,ftw/austria/s2_images/window_a/g83_00035_8.tif,ftw/austria/s2_images/window_b/g83_00035_8.tif,ftw/austria/label_masks/semantic_3class/g83_00035_8.tif,test
g14-2_00088_8,ftw,1.0.0,croatia,18.04790988,45.206080920000005,0.118011474609375,0.881988525390625,0.0,ftw/croatia/s2_images/window_a/g14-2_00088_8.tif,ftw/croatia/s2_images/window_b/g14-2_00088_8.tif,ftw/croatia/label_masks/semantic_3class/g14-2_00088_8.tif,train
g2_0000004096-0000014336,ftw,1.0.0,brazil,-46.00477381500001,-11.999942955000002,0.3269805908203125,0.0,0.6730194091796875,ftw/brazil/s2_images/window_a/g2_0000004096-0000014336.tif,ftw/brazil/s2_images/window_b/g2_0000004096-0000014336.tif,ftw/brazil/label_masks/semantic_3class/g2_0000004096-0000014336.tif,train
g6_00059_11,ftw,1.0.0,denmark,9.14918004,55.50498954,0.417999267578125,0.582000732421875,0.0,ftw/denmark/s2_images/window_a/g6_00059_11.tif,ftw/denmark/s2_images/window_b/g6_00059_11.tif,ftw/denmark/label_masks/semantic_3class/g6_00059_11.tif,train
g2_0531,ftw,1.0.0,india,73.38740409,27.75163891499999,0.041748046875,0.0,0.958251953125,ftw/india/s2_images/window_a/g2_0531.tif,ftw/india/s2_images/window_b/g2_0531.tif,ftw/india/label_masks/semantic_3class/g2_0531.tif,train
g2_00093_6,ftw,1.0.0,slovakia,18.126693585,47.89373589,0.959228515625,0.040771484375,0.0,ftw/slovakia/s2_images/window_a/g2_00093_6.tif,ftw/slovakia/s2_images/window_b/g2_00093_6.tif,ftw/slovakia/label_masks/semantic_3class/g2_00093_6.tif,train
g14-2_00010_10,ftw,1.0.0,croatia,18.11691882,45.66139577999999,0.550994873046875,0.449005126953125,0.0,ftw/croatia/s2_images/window_a/g14-2_00010_10.tif,ftw/croatia/s2_images/window_b/g14-2_00010_10.tif,ftw/croatia/label_masks/semantic_3class/g14-2_00010_10.tif,validate
g6_00060_12,ftw,1.0.0,slovenia,14.924444535,45.78346773,0.0,1.0,0.0,ftw/slovenia/s2_images/window_a/g6_00060_12.tif,ftw/slovenia/s2_images/window_b/g6_00060_12.tif,ftw/slovenia/label_masks/semantic_3class/g6_00060_12.tif,train
g4_00029_10,ftw,1.0.0,spain,-1.9959889950000005,42.407885519999994,0.679412841796875,0.320587158203125,0.0,ftw/spain/s2_images/window_a/g4_00029_10.tif,ftw/spain/s2_images/window_b/g4_00029_10.tif,ftw/spain/label_masks/semantic_3class/g4_00029_10.tif,train
g6_00047_9,ftw,1.0.0,slovenia,14.67611145,45.83860281,0.0,1.0,0.0,ftw/slovenia/s2_images/window_a/g6_00047_9.tif,ftw/slovenia/s2_images/window_b/g6_00047_9.tif,ftw/slovenia/label_masks/semantic_3class/g6_00047_9.tif,train
g31_00062_7,ftw,1.0.0,latvia,26.941955040000003,56.41039403999999,0.41217041015625,0.58782958984375,0.0,ftw/latvia/s2_images/window_a/g31_00062_7.tif,ftw/latvia/s2_images/window_b/g31_00062_7.tif,ftw/latvia/label_masks/semantic_3class/g31_00062_7.tif,train
g15-1_00005_2,ftw,1.0.0,finland,23.08349043,62.81813538,0.0,1.0,0.0,ftw/finland/s2_images/window_a/g15-1_00005_2.tif,ftw/finland/s2_images/window_b/g15-1_00005_2.tif,ftw/finland/label_masks/semantic_3class/g15-1_00005_2.tif,train
g10_00110_8,ftw,1.0.0,estonia,25.112632545,58.52363516999999,0.0,1.0,0.0,ftw/estonia/s2_images/window_a/g10_00110_8.tif,ftw/estonia/s2_images/window_b/g10_00110_8.tif,ftw/estonia/label_masks/semantic_3class/g10_00110_8.tif,train
g10_00037_7,ftw,1.0.0,estonia,25.002227249999997,58.79958084,0.2572479248046875,0.7427520751953125,0.0,ftw/estonia/s2_images/window_a/g10_00037_7.tif,ftw/estonia/s2_images/window_b/g10_00037_7.tif,ftw/estonia/label_masks/semantic_3class/g10_00037_7.tif,train
g19_00021_13,ftw,1.0.0,latvia,26.53655004,56.28516893999999,0.042449951171875,0.957550048828125,0.0,ftw/latvia/s2_images/window_a/g19_00021_13.tif,ftw/latvia/s2_images/window_b/g19_00021_13.tif,ftw/latvia/label_masks/semantic_3class/g19_00021_13.tif,train
